rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
164,"spotify:track:5T7ywazdGIydr6JCW6t02j","Michael Jackson","Smooth Criminal - 2012 Remaster","Epic/Legacy",164,-1,1,"1244063"
165,"spotify:track:2M6M1f5SVQqamxeyItWZxo","AgroPlay, Ana Castela, CountryBeat","Era Sol Que Me Faltava","Paralogy",11,163,19,"1242015"
166,"spotify:track:3nI0piSOxAik2RCpHGloB7","Charlie Brown Jr.","Só Os Loucos Sabem","Best",82,146,54,"1235468"
167,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",79,161,171,"1233057"
168,"spotify:track:3wOVc6yaWVvn40pToer2y3","Panda, MJ Records","Porcelanato - Ao Vivo","Sony Music Entertainment",83,199,8,"1229394"
169,"spotify:track:7863dwut09r8ftZ7TZhABr","Henrique & Juliano","Amor Dos Outros (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",169,-1,1,"1223962"
170,"spotify:track:2lo5afNLtDsgZl0rwvpx0u","Michel Teló","Exagerado - Ao Vivo","Virgin Music Label And Artist Services (S&D)",170,-1,2,"1222882"
171,"spotify:track:3cwVKjzKSTfvacYJF6Tkub","Léo Foguete","Última Noite - Solo","Sua Música Digital",5,-1,79,"1221801"
172,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",5,-1,87,"1219210"
173,"spotify:track:3KGCF68zDut37Ug3fzWgVU","Luiz Lins, Konai, Mazili","Saudade","PE SQUAD",173,-1,4,"1215934"
174,"spotify:track:0EkzXM68Nxbx45Mguj8Ead","Henrique & Juliano","5 Km (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",116,-1,26,"1210082"
175,"spotify:track:6JKkP9ABQzYZUFSKSVDKIc","1Kilo, Baviera, Knust, Pablo Martins","Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo","1Kilo Records",1,-1,184,"1202880"
176,"spotify:track:4c4tcqYfqiFc527gqNdRE5","Clayton & Romário, Zé Felipe","Se Eu Te Perdoar - Ao Vivo","WM Brazil",6,177,33,"1201080"
177,"spotify:track:3OWSHDzbEdLPQ30vjRxOxo","Fernandinho","Santo Pra Sempre - Ao Vivo no Mineirão","Faz Chover Produções LTDA.",150,186,13,"1192644"
178,"spotify:track:2gLUZtZN1gfercLP9guft3","Léo Santana, Melody","Desliza (""Ólhinho"" No Corpinho)","Universal Music Ltda.",13,156,39,"1191281"
179,"spotify:track:58lPXPuE7deTicTvsdvVbL","Dexhenry, DJ QUIRINO, Yuri Redicopa, Ascending","Esse Cupido Não Me Ajuda","Ascending Recordz",19,190,21,"1188418"
180,"spotify:track:3XLY1NoGu6RPGYaRjGX68T","Henrique & Juliano","Como É Que A Gente Fica (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,174,180,"1186050"
181,"spotify:track:598ubU6RFZCKFIuqYM81s9","Henrique & Juliano","Aquela Pessoa (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,172,221,"1184259"
182,"spotify:track:4DAzkOviyivt556hQPKgjQ","MC Willian, DJ Japa NK, DJ DAVI DOGDOG","Valentino","Cria Hit BR",23,185,35,"1183471"
183,"spotify:track:2pu7F1pbK5Yy1G9vR9LtjR","Hugo & Guilherme, Grupo Menos É Mais","Ele E Ela - Ao Vivo","Som Livre",118,194,18,"1182482"
184,"spotify:track:0lPWEt7kSY37pSUIH68ME0","O Rappa","Minha alma (A paz que eu não quero)","WM Brazil",184,-1,2,"1180614"
185,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",48,192,74,"1179292"
186,"spotify:track:4DqwiZjicetHqqxl9cUID5","Maiara & Maraisa","90/10 - Ao Vivo em São Paulo","Work Show",104,-1,7,"1178652"
187,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",42,193,30,"1176519"
188,"spotify:track:4yEKHiUQA70cjfWnEL2m13","Drops INA","É Ele","Onimusic",73,-1,76,"1176221"
189,"spotify:track:0TXpv5zESNCpMZvC0mnJcU","Netto Brito, Pablo","A Cena","Imagine Music co",131,142,5,"1174762"
190,"spotify:track:3M4HJl7D77l86gL1QXGJHG","Lauana Prado, Simone Mendes","Saudade Burra - Ao Vivo","Universal Music Ltda.",11,188,67,"1169409"
191,"spotify:track:1rkP1QTDKqKUNkBMqauUz7","2ZDinizz, Camila Zasoul, HHR","Te Encontrar na Lapa","HHR Records",182,-1,2,"1168581"
192,"spotify:track:3AREKkqAoBpFxD5Hm9Ip53","Henry Freitas, Rey Vaqueiro, Raí Saia Rodada","Verãozão (Tá Calor)","Sony Music Entertainment",192,-1,1,"1167945"
193,"spotify:track:6ATNNv8tZF61fa7VwDH89j","Alexsander Lucio","O Fogo Arderá - Ao Vivo","ID1736 - Céu Music",87,-1,39,"1167607"
194,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",100,-1,27,"1165464"
195,"spotify:track:27rqWKpmFCD0Mmw3XABBOW","DJ YAN MARIOTO, MC Marlon PH, BIG MC","Eu Vou Cuspir","LP Record's",51,196,13,"1157498"
196,"spotify:track:6ZEKE3RR5EMhAMTJzjGOB6","Hungria","Amor e Fé - Acústico","Hungria Hip Hop",22,-1,60,"1157364"
197,"spotify:track:6ccKu0LwJzOhLAxBwP2PTk","Jorge & Mateus","Os Anjos Cantam","Som Livre",134,166,26,"1155851"
198,"spotify:track:6Jal5aUvxKmglaFcCsIVxT","DG Sant, DJ DG SANT 00","Ela Quer Viver No Pantanal","SAMTIN",198,-1,1,"1153721"
199,"spotify:track:5W7OZVxOtnQsPVLOEUvu1G","Yan, Sorriso Maroto","Fica com Deus - Ao Vivo","WM Brazil",138,173,14,"1147921"
200,"spotify:track:00j16DuIL1HPHjjLMNcYX0","BK, Luccas Carlos, Arit","Planos","Pirâmide Perdida Records",151,-1,8,"1142067"
